period,year,month,entity_scope,entity_id,metric_id,value_percent,comparability_class,source_artifact,source_url,extracted_at,notes
2019-03,2019,3,network,Gesamtnetz,punctuality_p3,96.25,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,network,Gesamtnetz,reliability_zg,95.96,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,network,Gesamtnetz,punctuality_p0,80.20,sensitivity,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 0:59 minutes late."
2019-03,2019,3,line,S1,punctuality_p3,97.86,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S1,reliability_zg,94.77,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S1,overall_ranking,96.32,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S2,punctuality_p3,96.89,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S2,reliability_zg,98.44,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S2,overall_ranking,97.67,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S25,punctuality_p3,97.77,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S25,reliability_zg,99.15,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S25,overall_ranking,98.46,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S26,punctuality_p3,97.74,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S26,reliability_zg,97.50,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S26,overall_ranking,97.62,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S3,punctuality_p3,97.07,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S3,reliability_zg,97.98,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S3,overall_ranking,97.53,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S41,punctuality_p3,94.08,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S41,reliability_zg,92.45,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S41,overall_ranking,93.27,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S42,punctuality_p3,92.90,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S42,reliability_zg,91.76,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S42,overall_ranking,92.33,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S45,punctuality_p3,96.43,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S45,reliability_zg,94.40,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S45,overall_ranking,95.42,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S46,punctuality_p3,94.97,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S46,reliability_zg,98.00,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S46,overall_ranking,96.49,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S47,punctuality_p3,96.09,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S47,reliability_zg,95.06,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S47,overall_ranking,95.58,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S5,punctuality_p3,95.98,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S5,reliability_zg,93.43,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S5,overall_ranking,94.71,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S7,punctuality_p3,96.12,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S7,reliability_zg,96.05,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S7,overall_ranking,96.09,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S75,punctuality_p3,97.74,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S75,reliability_zg,97.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S75,overall_ranking,97.56,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S8,punctuality_p3,97.06,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S8,reliability_zg,97.33,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S8,overall_ranking,97.20,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S85,punctuality_p3,92.98,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S85,reliability_zg,92.92,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S85,overall_ranking,92.95,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-03,2019,3,line,S9,punctuality_p3,97.46,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-03,2019,3,line,S9,reliability_zg,98.46,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-03,2019,3,line,S9,overall_ranking,97.96,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,network,Gesamtnetz,punctuality_p3,96.44,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,network,Gesamtnetz,reliability_zg,96.79,primary_headline,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,network,Gesamtnetz,punctuality_p0,81.18,sensitivity,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Network punctuality, arrivals no more than 0:59 minutes late."
2019-04,2019,4,line,S1,punctuality_p3,97.50,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S1,reliability_zg,95.44,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S1,overall_ranking,96.47,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S2,punctuality_p3,97.61,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S2,reliability_zg,98.96,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S2,overall_ranking,98.29,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S25,punctuality_p3,96.95,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S25,reliability_zg,99.11,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S25,overall_ranking,98.03,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S26,punctuality_p3,96.77,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S26,reliability_zg,98.88,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S26,overall_ranking,97.83,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S3,punctuality_p3,96.51,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S3,reliability_zg,97.89,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S3,overall_ranking,97.20,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S41,punctuality_p3,96.11,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S41,reliability_zg,95.75,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S41,overall_ranking,95.93,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S42,punctuality_p3,95.59,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
2019-04,2019,4,line,S42,reliability_zg,95.16,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line reliability, delivered train-km over scheduled train-km."
2019-04,2019,4,line,S42,overall_ranking,95.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,Line overall score published by VBB for comparison.
2019-04,2019,4,line,S45,punctuality_p3,97.38,primary_drilldown,VBB Berlin S-Bahn quality tool,https://unternehmen.vbb.de/qualitaet-im-oepnv/qualitaet-berliner-s-bahn/,2026-07-09T20:29:05+00:00,"Line punctuality, arrivals no more than 3:59 minutes late."
